P5040
Activity,Time [s]
send_command_matrix,2.37799440510571
do_EFC,0.16181929199956357
do_EFC,0.16182029899209738
do_EFC,0.1617703039664775
do_EFC,0.1614317789208144
do_EFC,0.16175893903709948
